user_id,signup_date,last_login_date,logins,avg_session_time_mins,feature_usage_count,upgraded,upgrade_date,churn_flag,days_to_upgrade,signup_month,churn_month,user_segment,cluster
user_5867,2023-10-05,2024-03-28,7,22.14,6,0,,0,,2023-10-01,2024-03-01,Regular User,0
user_5868,2023-11-21,2024-04-26,7,19.29,5,1,2024-02-11,0,82.0,2023-11-01,2024-04-01,Regular User,1
user_5869,2023-08-07,2023-10-03,7,12.82,8,1,2023-10-13,0,67.0,2023-08-01,2023-10-01,Regular User,3
user_5870,2023-03-30,2023-06-23,11,9.43,5,0,,1,,2023-03-01,2023-06-01,Churned,2
user_5871,2023-03-13,2023-05-06,9,16.74,3,1,2023-06-06,0,85.0,2023-03-01,2023-05-01,Regular User,1
user_5872,2023-09-04,2024-01-03,10,15.12,1,1,2023-10-11,0,37.0,2023-09-01,2024-01-01,Regular User,0
user_5873,2023-05-09,2023-08-24,12,12.2,4,1,2023-08-22,0,105.0,2023-05-01,2023-08-01,Regular User,1
user_5874,2023-07-31,2023-09-16,13,17.73,8,1,2023-09-23,0,54.0,2023-07-01,2023-09-01,Regular User,3
user_5875,2023-12-09,2024-04-18,16,9.06,5,1,2024-03-11,0,93.0,2023-12-01,2024-04-01,Regular User,1
user_5876,2023-04-06,2023-09-17,3,11.9,6,0,,1,,2023-04-01,2023-09-01,Inactive,0
user_5877,2023-03-16,2023-07-29,7,29.26,5,0,,1,,2023-03-01,2023-07-01,Churned,0
user_5878,2023-02-23,2023-07-01,8,10.08,6,0,,1,,2023-02-01,2023-07-01,Churned,3
user_5879,2023-12-10,2024-01-25,12,17.21,3,0,,0,,2023-12-01,2024-01-01,Regular User,2
user_5880,2023-02-23,2023-02-27,10,20.03,3,1,2023-04-02,0,38.0,2023-02-01,2023-02-01,Regular User,0
user_5881,2023-08-06,2024-01-30,1,19.23,8,0,,0,,2023-08-01,2024-01-01,Inactive,3
user_5882,2023-01-16,2023-02-08,14,18.38,3,0,,1,,2023-01-01,2023-02-01,Churned,2
user_5883,2023-04-09,2023-09-30,18,17.26,4,0,,1,,2023-04-01,2023-09-01,Churned,2
user_5884,2023-01-20,2023-02-06,6,14.92,10,1,2023-05-18,0,118.0,2023-01-01,2023-02-01,Regular User,1
user_5885,2023-02-15,2023-05-09,9,22.18,2,1,2023-05-21,0,95.0,2023-02-01,2023-05-01,Regular User,1
user_5886,2023-07-12,2023-12-14,13,21.91,2,1,2023-09-25,0,75.0,2023-07-01,2023-12-01,Regular User,1
user_5887,2023-02-27,2023-03-03,7,20.02,3,1,2023-05-02,0,64.0,2023-02-01,2023-03-01,Regular User,0
user_5888,2023-04-21,2023-05-20,11,23.0,3,1,2023-06-07,0,47.0,2023-04-01,2023-05-01,Regular User,2
user_5889,2023-05-09,2023-05-09,12,19.76,5,0,,1,,2023-05-01,2023-05-01,Churned,2
user_5890,2023-12-03,2024-02-26,10,13.34,4,1,2024-02-25,0,84.0,2023-12-01,2024-02-01,Regular User,1
user_5891,2023-07-13,2023-10-02,12,11.55,1,0,,1,,2023-07-01,2023-10-01,Churned,2
user_5892,2023-12-06,2024-05-27,10,16.85,4,0,,0,,2023-12-01,2024-05-01,Regular User,0
user_5893,2023-11-22,2024-01-29,9,16.45,7,1,2023-12-29,0,37.0,2023-11-01,2024-01-01,Regular User,3
user_5894,2023-01-08,2023-02-07,10,17.31,4,1,2023-03-03,0,54.0,2023-01-01,2023-02-01,Regular User,1
user_5895,2023-01-29,2023-04-29,12,22.66,5,0,,1,,2023-01-01,2023-04-01,Churned,2
user_5896,2023-04-22,2023-07-23,8,13.11,6,0,,1,,2023-04-01,2023-07-01,Churned,3
user_5897,2023-06-10,2023-10-14,13,14.24,5,0,,0,,2023-06-01,2023-10-01,Regular User,2
user_5898,2023-05-11,2023-10-13,15,16.5,2,1,2023-08-03,0,84.0,2023-05-01,2023-10-01,Regular User,1
user_5899,2023-07-07,2023-07-22,10,14.26,3,1,2023-08-24,0,48.0,2023-07-01,2023-07-01,Regular User,0
user_5900,2023-06-12,2023-08-04,14,5.84,6,1,2023-07-02,0,20.0,2023-06-01,2023-08-01,Regular User,2
user_5901,2023-07-16,2023-12-02,6,12.7,10,0,,0,,2023-07-01,2023-12-01,Regular User,3
user_5902,2023-12-30,2024-01-18,8,10.08,7,0,,0,,2023-12-01,2024-01-01,Regular User,3
user_5903,2023-07-23,2023-10-12,8,21.84,6,0,,0,,2023-07-01,2023-10-01,Regular User,3
user_5904,2023-07-31,2024-01-08,8,10.86,5,1,2023-10-07,0,68.0,2023-07-01,2024-01-01,Regular User,1
user_5905,2023-04-19,2023-09-16,7,14.79,8,0,,1,,2023-04-01,2023-09-01,Churned,3
user_5906,2023-10-03,2024-01-19,5,15.26,5,1,2023-12-18,0,76.0,2023-10-01,2024-01-01,Regular User,1
user_5907,2023-03-14,2023-08-15,13,17.49,3,0,,1,,2023-03-01,2023-08-01,Churned,2
user_5908,2023-06-16,2023-10-06,9,16.3,7,1,2023-08-22,0,67.0,2023-06-01,2023-10-01,Regular User,1
user_5909,2023-09-17,2023-10-03,9,16.57,4,0,,0,,2023-09-01,2023-10-01,Regular User,0
user_5910,2023-08-31,2024-02-22,15,10.6,3,0,,0,,2023-08-01,2024-02-01,Regular User,2
user_5911,2023-10-02,2024-02-27,7,13.63,4,0,,0,,2023-10-01,2024-02-01,Regular User,0
user_5912,2023-04-12,2023-10-06,11,8.07,6,1,2023-06-16,0,65.0,2023-04-01,2023-10-01,Regular User,1
user_5913,2023-06-22,2023-12-06,5,16.89,5,1,2023-09-25,0,95.0,2023-06-01,2023-12-01,Regular User,1
user_5914,2023-06-20,2023-10-23,8,11.15,6,0,,0,,2023-06-01,2023-10-01,Regular User,3
user_5915,2023-05-21,2023-05-23,12,21.74,7,0,,1,,2023-05-01,2023-05-01,Churned,3
user_5916,2023-07-07,2023-07-23,12,5.11,4,0,,1,,2023-07-01,2023-07-01,Churned,2
user_5917,2023-03-27,2023-05-15,15,24.62,7,1,2023-05-16,0,50.0,2023-03-01,2023-05-01,Regular User,2
user_5918,2023-02-21,2023-06-22,9,16.17,8,0,,1,,2023-02-01,2023-06-01,Churned,3
user_5919,2023-04-21,2023-07-19,8,13.47,3,0,,1,,2023-04-01,2023-07-01,Churned,0
user_5920,2023-12-31,2024-03-26,8,17.75,2,0,,0,,2023-12-01,2024-03-01,Regular User,0
user_5921,2023-12-08,2023-12-13,12,22.31,5,1,2024-03-15,0,98.0,2023-12-01,2023-12-01,Regular User,1
user_5922,2023-02-12,2023-07-17,5,24.43,7,0,,1,,2023-02-01,2023-07-01,Churned,3
user_5923,2023-07-30,2023-09-22,7,14.98,5,0,,1,,2023-07-01,2023-09-01,Churned,0
user_5924,2023-07-19,2024-01-07,9,5.02,3,0,,0,,2023-07-01,2024-01-01,Regular User,0
user_5925,2023-10-25,2024-03-19,10,14.58,6,0,,0,,2023-10-01,2024-03-01,Regular User,3
user_5926,2023-12-12,2024-03-22,14,12.35,5,0,,0,,2023-12-01,2024-03-01,Regular User,2
user_5927,2023-08-28,2023-09-25,19,18.28,7,1,2023-10-22,0,55.0,2023-08-01,2023-09-01,Regular User,2
user_5928,2023-04-25,2023-09-22,9,12.93,6,0,,1,,2023-04-01,2023-09-01,Churned,3
user_5929,2023-01-26,2023-05-16,12,9.34,7,1,2023-04-23,0,87.0,2023-01-01,2023-05-01,Regular User,1
user_5930,2023-10-26,2024-04-02,10,12.39,4,1,2023-11-05,0,10.0,2023-10-01,2024-04-01,Regular User,0
user_5931,2023-03-18,2023-03-27,10,21.83,3,1,2023-04-21,0,34.0,2023-03-01,2023-03-01,Regular User,0
user_5932,2023-05-17,2023-08-15,11,15.65,6,0,,1,,2023-05-01,2023-08-01,Churned,3
user_5933,2023-01-20,2023-07-15,5,19.91,10,0,,1,,2023-01-01,2023-07-01,Churned,3
user_5934,2023-07-30,2023-08-27,5,12.93,7,1,2023-10-15,0,77.0,2023-07-01,2023-08-01,Regular User,1
user_5935,2023-08-28,2023-10-11,11,20.89,6,0,,0,,2023-08-01,2023-10-01,Regular User,3
user_5936,2023-02-08,2023-03-30,10,10.66,4,0,,1,,2023-02-01,2023-03-01,Churned,0
user_5937,2023-09-25,2024-01-03,11,11.21,3,1,2024-01-15,0,112.0,2023-09-01,2024-01-01,Regular User,1
user_5938,2023-07-26,2023-11-30,10,21.83,5,0,,0,,2023-07-01,2023-11-01,Regular User,0
user_5939,2023-09-24,2023-10-04,10,21.61,3,0,,0,,2023-09-01,2023-10-01,Regular User,0
user_5940,2023-06-03,2023-08-23,6,5.47,2,0,,1,,2023-06-01,2023-08-01,Churned,0
user_5941,2023-02-11,2023-06-18,4,19.97,3,0,,1,,2023-02-01,2023-06-01,Inactive,0
user_5942,2023-01-11,2023-01-16,11,8.3,2,0,,1,,2023-01-01,2023-01-01,Churned,2
user_5943,2023-10-21,2023-12-26,11,20.32,7,1,2023-11-02,0,12.0,2023-10-01,2023-12-01,Regular User,3
user_5944,2023-04-08,2023-06-08,6,20.19,7,1,2023-07-29,0,112.0,2023-04-01,2023-06-01,Regular User,1
user_5945,2023-10-02,2024-02-11,11,22.88,5,1,2023-12-03,0,62.0,2023-10-01,2024-02-01,Regular User,1
user_5946,2023-08-18,2024-01-01,9,23.52,5,0,,0,,2023-08-01,2024-01-01,Regular User,0
user_5947,2023-08-08,2023-09-04,13,16.18,4,1,2023-11-23,0,107.0,2023-08-01,2023-09-01,Regular User,1
user_5948,2023-03-06,2023-04-12,13,13.76,4,1,2023-05-09,0,64.0,2023-03-01,2023-04-01,Regular User,1
user_5949,2023-12-21,2024-02-01,7,14.89,5,1,2024-04-12,0,113.0,2023-12-01,2024-02-01,Regular User,1
user_5950,2023-08-20,2023-12-14,3,14.37,6,0,,0,,2023-08-01,2023-12-01,Inactive,0
user_5951,2023-11-24,2024-04-20,6,13.7,5,1,2024-03-22,0,119.0,2023-11-01,2024-04-01,Regular User,1
user_5952,2023-02-21,2023-04-07,9,14.07,7,0,,1,,2023-02-01,2023-04-01,Churned,3
user_5953,2023-09-20,2024-03-03,15,20.64,3,1,2023-12-28,0,99.0,2023-09-01,2024-03-01,Regular User,1
user_5954,2023-09-24,2023-11-11,8,8.53,2,0,,0,,2023-09-01,2023-11-01,Regular User,0
user_5955,2023-12-25,2024-02-01,10,20.4,5,1,2024-04-01,0,98.0,2023-12-01,2024-02-01,Regular User,1
user_5956,2023-11-13,2024-01-22,9,14.96,3,0,,0,,2023-11-01,2024-01-01,Regular User,0
user_5957,2023-11-20,2024-03-25,7,7.64,5,0,,0,,2023-11-01,2024-03-01,Regular User,0
user_5958,2023-06-03,2023-11-07,10,17.97,2,1,2023-08-31,0,89.0,2023-06-01,2023-11-01,Regular User,1
user_5959,2023-12-24,2024-05-20,8,7.23,6,1,2024-03-17,0,84.0,2023-12-01,2024-05-01,Regular User,1
user_5960,2023-05-20,2023-05-20,13,15.43,3,0,,1,,2023-05-01,2023-05-01,Churned,2
user_5961,2023-02-20,2023-07-29,13,25.6,4,1,2023-06-16,0,116.0,2023-02-01,2023-07-01,Regular User,1
user_5962,2023-04-27,2023-09-09,9,12.76,3,0,,1,,2023-04-01,2023-09-01,Churned,0
user_5963,2023-02-15,2023-04-24,8,13.13,7,0,,1,,2023-02-01,2023-04-01,Churned,3
user_5964,2023-11-05,2023-12-04,8,18.93,3,0,,0,,2023-11-01,2023-12-01,Regular User,0
user_5965,2023-03-29,2023-07-21,13,18.18,3,0,,1,,2023-03-01,2023-07-01,Churned,2
user_5966,2023-07-27,2023-08-03,9,18.18,4,1,2023-08-15,0,19.0,2023-07-01,2023-08-01,Regular User,0
user_5967,2023-09-26,2024-01-16,11,12.73,6,1,2023-10-31,0,35.0,2023-09-01,2024-01-01,Regular User,3
user_5968,2023-03-30,2023-04-17,10,17.37,10,0,,1,,2023-03-01,2023-04-01,Churned,3
user_5969,2023-04-28,2023-06-25,5,12.15,4,1,2023-06-08,0,41.0,2023-04-01,2023-06-01,Regular User,0
user_5970,2023-02-23,2023-07-30,11,17.33,5,0,,1,,2023-02-01,2023-07-01,Churned,2
user_5971,2023-04-26,2023-07-13,5,14.35,11,0,,1,,2023-04-01,2023-07-01,Churned,3
user_5972,2023-04-28,2023-06-02,12,18.82,8,1,2023-06-14,0,47.0,2023-04-01,2023-06-01,Regular User,3
user_5973,2023-09-17,2023-11-10,10,19.52,4,1,2023-11-23,0,67.0,2023-09-01,2023-11-01,Regular User,1
user_5974,2023-03-16,2023-04-28,4,17.18,6,1,2023-03-24,0,8.0,2023-03-01,2023-04-01,Inactive,0
user_5975,2023-11-01,2024-04-03,13,11.15,2,0,,0,,2023-11-01,2024-04-01,Regular User,2
user_5976,2023-01-07,2023-03-24,12,7.46,3,0,,1,,2023-01-01,2023-03-01,Churned,2
user_5977,2023-05-02,2023-07-18,6,9.34,4,0,,1,,2023-05-01,2023-07-01,Churned,0
user_5978,2023-01-11,2023-04-21,7,10.13,6,0,,1,,2023-01-01,2023-04-01,Churned,3
user_5979,2023-12-14,2024-06-06,16,29.96,2,1,2024-02-24,0,72.0,2023-12-01,2024-06-01,Regular User,2
user_5980,2023-08-03,2023-09-01,7,18.3,6,0,,1,,2023-08-01,2023-09-01,Churned,0
user_5981,2023-10-06,2023-11-13,12,16.13,3,0,,0,,2023-10-01,2023-11-01,Regular User,2
user_5982,2023-01-28,2023-02-09,12,12.23,6,1,2023-03-01,0,32.0,2023-01-01,2023-02-01,Regular User,2
user_5983,2023-08-23,2023-12-22,10,19.69,3,0,,0,,2023-08-01,2023-12-01,Regular User,0
user_5984,2023-11-09,2024-03-31,13,14.04,4,0,,0,,2023-11-01,2024-03-01,Regular User,2
user_5985,2023-01-26,2023-07-16,8,16.71,3,0,,1,,2023-01-01,2023-07-01,Churned,0
user_5986,2023-02-23,2023-06-14,7,18.0,4,1,2023-03-02,0,7.0,2023-02-01,2023-06-01,Regular User,0
user_5987,2023-01-29,2023-07-02,6,17.08,4,0,,1,,2023-01-01,2023-07-01,Churned,0
user_5988,2023-12-19,2024-02-01,14,15.34,9,1,2024-03-26,0,98.0,2023-12-01,2024-02-01,Regular User,1
user_5989,2023-06-13,2023-10-09,6,9.93,3,1,2023-07-26,0,43.0,2023-06-01,2023-10-01,Regular User,0
user_5990,2023-09-27,2023-10-31,14,15.3,5,0,,0,,2023-09-01,2023-10-01,Regular User,2
user_5991,2023-11-30,2024-05-03,17,20.43,6,0,,0,,2023-11-01,2024-05-01,Regular User,2
user_5992,2023-02-04,2023-02-10,13,18.77,2,0,,1,,2023-02-01,2023-02-01,Churned,2
user_5993,2023-10-13,2024-01-30,13,16.59,3,0,,0,,2023-10-01,2024-01-01,Regular User,2
user_5994,2023-12-14,2024-04-05,13,19.08,6,1,2024-03-27,0,104.0,2023-12-01,2024-04-01,Regular User,1
user_5995,2023-09-30,2023-11-19,12,9.01,5,1,2024-01-24,0,116.0,2023-09-01,2023-11-01,Regular User,1
user_5996,2023-07-27,2023-09-10,11,14.2,5,0,,1,,2023-07-01,2023-09-01,Churned,2
user_5997,2023-08-26,2023-09-14,10,14.8,6,1,2023-09-25,0,30.0,2023-08-01,2023-09-01,Regular User,3
user_5998,2023-04-03,2023-07-07,11,9.64,3,0,,1,,2023-04-01,2023-07-01,Churned,2
user_5999,2023-06-22,2023-07-29,14,17.57,6,1,2023-08-16,0,55.0,2023-06-01,2023-07-01,Regular User,2
user_6000,2023-03-20,2023-07-01,6,18.41,5,0,,1,,2023-03-01,2023-07-01,Churned,0
user_6001,2023-04-20,2023-05-21,13,15.82,5,1,2023-06-25,0,66.0,2023-04-01,2023-05-01,Regular User,1
user_6002,2023-08-05,2024-01-05,8,16.0,7,1,2023-12-01,0,118.0,2023-08-01,2024-01-01,Regular User,1
user_6003,2023-12-24,2024-02-19,9,12.03,4,1,2024-04-01,0,99.0,2023-12-01,2024-02-01,Regular User,1
user_6004,2023-04-16,2023-09-29,11,12.08,4,0,,1,,2023-04-01,2023-09-01,Churned,2
user_6005,2023-02-16,2023-07-13,11,8.19,4,1,2023-05-25,0,98.0,2023-02-01,2023-07-01,Regular User,1
user_6006,2023-06-30,2023-09-19,16,14.07,6,1,2023-10-12,0,104.0,2023-06-01,2023-09-01,Regular User,1
user_6007,2023-03-05,2023-04-23,8,12.02,8,1,2023-06-16,0,103.0,2023-03-01,2023-04-01,Regular User,1
user_6008,2023-09-03,2023-10-24,8,10.99,8,0,,0,,2023-09-01,2023-10-01,Regular User,3
user_6009,2023-09-01,2023-11-25,14,15.28,1,1,2023-10-15,0,44.0,2023-09-01,2023-11-01,Regular User,2
user_6010,2023-11-16,2024-03-09,11,13.15,4,0,,0,,2023-11-01,2024-03-01,Regular User,2
user_6011,2023-03-28,2023-08-24,10,7.96,2,0,,1,,2023-03-01,2023-08-01,Churned,0
user_6012,2023-08-05,2023-09-26,18,12.23,5,1,2023-09-14,0,40.0,2023-08-01,2023-09-01,Regular User,2
user_6013,2023-01-07,2023-03-13,11,14.34,4,1,2023-03-23,0,75.0,2023-01-01,2023-03-01,Regular User,1
user_6014,2023-10-05,2024-01-29,6,9.51,12,1,2024-01-13,0,100.0,2023-10-01,2024-01-01,Regular User,3
user_6015,2023-12-03,2024-01-14,10,16.76,3,1,2024-03-04,0,92.0,2023-12-01,2024-01-01,Regular User,1
user_6016,2023-07-29,2023-10-18,11,15.38,7,1,2023-08-07,0,9.0,2023-07-01,2023-10-01,Regular User,3
user_6017,2023-06-18,2023-11-15,20,10.63,4,1,2023-07-23,0,35.0,2023-06-01,2023-11-01,Regular User,2
user_6018,2023-11-26,2024-01-28,14,18.9,7,1,2024-01-02,0,37.0,2023-11-01,2024-01-01,Regular User,2
user_6019,2023-05-18,2023-10-01,11,21.94,5,1,2023-08-26,0,100.0,2023-05-01,2023-10-01,Regular User,1
user_6020,2023-11-02,2024-02-22,13,14.65,6,1,2024-02-09,0,99.0,2023-11-01,2024-02-01,Regular User,1
user_6021,2023-08-18,2023-12-30,7,13.94,6,0,,0,,2023-08-01,2023-12-01,Regular User,0
user_6022,2023-11-04,2024-04-20,8,13.41,4,1,2023-12-11,0,37.0,2023-11-01,2024-04-01,Regular User,0
user_6023,2023-06-10,2023-08-02,10,12.37,0,0,,1,,2023-06-01,2023-08-01,Inactive,0
user_6024,2023-01-01,2023-03-06,10,10.32,6,1,2023-04-05,0,94.0,2023-01-01,2023-03-01,Regular User,1
user_6025,2023-08-24,2023-08-25,13,15.57,5,0,,1,,2023-08-01,2023-08-01,Churned,2
user_6026,2023-07-07,2023-11-15,10,11.19,2,1,2023-10-26,0,111.0,2023-07-01,2023-11-01,Regular User,1
user_6027,2023-01-04,2023-03-22,6,2.0,5,1,2023-02-02,0,29.0,2023-01-01,2023-03-01,Regular User,0
user_6028,2023-05-12,2023-06-12,7,25.16,2,1,2023-07-05,0,54.0,2023-05-01,2023-06-01,Regular User,0
user_6029,2023-08-06,2023-11-13,9,23.49,4,0,,0,,2023-08-01,2023-11-01,Regular User,0
user_6030,2023-09-17,2024-01-24,11,15.56,2,0,,0,,2023-09-01,2024-01-01,Regular User,2
user_6031,2023-01-01,2023-04-14,14,8.5,12,1,2023-02-14,0,44.0,2023-01-01,2023-04-01,Regular User,3
user_6032,2023-03-12,2023-07-31,7,26.5,2,0,,1,,2023-03-01,2023-07-01,Churned,0
user_6033,2023-06-27,2023-11-21,18,17.6,6,1,2023-08-25,0,59.0,2023-06-01,2023-11-01,Regular User,2
user_6034,2023-07-08,2023-10-04,7,13.17,6,0,,0,,2023-07-01,2023-10-01,Regular User,0
user_6035,2023-10-18,2023-12-05,12,22.57,4,1,2023-12-12,0,55.0,2023-10-01,2023-12-01,Regular User,1
user_6036,2023-01-08,2023-05-23,10,10.02,7,0,,1,,2023-01-01,2023-05-01,Churned,3
user_6037,2023-09-10,2024-03-01,9,4.62,7,0,,0,,2023-09-01,2024-03-01,Regular User,3
user_6038,2023-10-19,2024-03-15,11,11.73,8,1,2024-02-15,0,119.0,2023-10-01,2024-03-01,Regular User,1
user_6039,2023-09-01,2023-11-26,11,18.6,6,0,,0,,2023-09-01,2023-11-01,Regular User,3
user_6040,2023-05-03,2023-10-09,8,26.4,4,1,2023-06-12,0,40.0,2023-05-01,2023-10-01,Regular User,0
user_6041,2023-10-26,2023-11-02,12,11.44,7,1,2024-01-28,0,94.0,2023-10-01,2023-11-01,Regular User,1
user_6042,2023-10-10,2024-01-18,14,9.18,6,0,,0,,2023-10-01,2024-01-01,Regular User,2
user_6043,2023-02-01,2023-02-16,2,15.16,6,0,,1,,2023-02-01,2023-02-01,Inactive,0
user_6044,2023-11-30,2024-01-08,8,14.94,5,0,,0,,2023-11-01,2024-01-01,Regular User,0
user_6045,2023-05-26,2023-09-08,5,24.42,4,1,2023-06-26,0,31.0,2023-05-01,2023-09-01,Regular User,0
user_6046,2023-06-05,2023-07-01,9,16.27,1,1,2023-06-13,0,8.0,2023-06-01,2023-07-01,Regular User,0
user_6047,2023-01-16,2023-04-29,13,25.57,6,1,2023-04-02,0,76.0,2023-01-01,2023-04-01,Regular User,1
user_6048,2023-12-21,2024-04-03,14,21.88,5,0,,0,,2023-12-01,2024-04-01,Regular User,2
user_6049,2023-02-16,2023-07-11,11,19.62,10,0,,1,,2023-02-01,2023-07-01,Churned,3
user_6050,2023-09-08,2023-10-12,8,7.68,6,1,2023-10-25,0,47.0,2023-09-01,2023-10-01,Regular User,3
user_6051,2023-07-06,2023-10-26,9,13.03,3,1,2023-09-08,0,64.0,2023-07-01,2023-10-01,Regular User,1
user_6052,2023-01-31,2023-03-23,7,16.28,7,1,2023-05-13,0,102.0,2023-01-01,2023-03-01,Regular User,1
user_6053,2023-09-17,2024-02-06,11,1.91,5,1,2024-01-09,0,114.0,2023-09-01,2024-02-01,Regular User,1
user_6054,2023-01-17,2023-03-10,4,11.67,3,1,2023-04-10,0,83.0,2023-01-01,2023-03-01,Inactive,0
user_6055,2023-02-08,2023-05-09,6,13.39,7,1,2023-03-02,0,22.0,2023-02-01,2023-05-01,Regular User,3
user_6056,2023-10-31,2024-01-19,9,11.08,8,1,2024-02-04,0,96.0,2023-10-01,2024-01-01,Regular User,1
user_6057,2023-02-08,2023-05-22,9,25.57,9,1,2023-02-24,0,16.0,2023-02-01,2023-05-01,Regular User,3
user_6058,2023-05-12,2023-07-16,11,17.48,7,1,2023-05-22,0,10.0,2023-05-01,2023-07-01,Regular User,3
user_6059,2023-01-30,2023-05-22,13,13.97,7,0,,1,,2023-01-01,2023-05-01,Churned,3
user_6060,2023-06-07,2023-07-07,9,5.81,7,0,,1,,2023-06-01,2023-07-01,Churned,3
user_6061,2023-10-05,2023-12-04,8,12.35,2,0,,0,,2023-10-01,2023-12-01,Regular User,0
user_6062,2023-07-22,2023-10-30,10,22.98,4,0,,0,,2023-07-01,2023-10-01,Regular User,0
user_6063,2023-03-07,2023-06-19,7,11.96,6,0,,1,,2023-03-01,2023-06-01,Churned,3
user_6064,2023-04-18,2023-07-24,4,13.01,6,1,2023-05-08,0,20.0,2023-04-01,2023-07-01,Inactive,0
user_6065,2023-09-25,2023-10-28,10,8.5,11,1,2023-10-25,0,30.0,2023-09-01,2023-10-01,Regular User,3
user_6066,2023-08-10,2023-10-07,5,15.83,5,0,,0,,2023-08-01,2023-10-01,Regular User,0
user_6067,2023-10-19,2023-10-21,4,16.6,2,1,2024-02-04,0,108.0,2023-10-01,2023-10-01,Inactive,1
user_6068,2023-01-18,2023-02-03,10,15.92,6,0,,1,,2023-01-01,2023-02-01,Churned,3
user_6069,2023-03-31,2023-06-16,10,9.11,6,1,2023-07-16,0,107.0,2023-03-01,2023-06-01,Regular User,1
user_6070,2023-06-30,2023-08-14,14,17.55,5,0,,1,,2023-06-01,2023-08-01,Churned,2
user_6071,2023-09-12,2024-02-24,10,12.94,4,0,,0,,2023-09-01,2024-02-01,Regular User,0
user_6072,2023-09-10,2023-10-14,11,16.19,3,0,,0,,2023-09-01,2023-10-01,Regular User,2
user_6073,2023-09-14,2024-01-20,4,18.95,4,1,2024-01-01,0,109.0,2023-09-01,2024-01-01,Inactive,1
user_6074,2023-12-12,2024-04-01,14,17.1,4,1,2024-03-14,0,93.0,2023-12-01,2024-04-01,Regular User,1
user_6075,2023-03-28,2023-08-31,8,18.27,3,1,2023-06-17,0,81.0,2023-03-01,2023-08-01,Regular User,1
user_6076,2023-03-31,2023-08-09,12,18.45,6,1,2023-04-14,0,14.0,2023-03-01,2023-08-01,Regular User,2
user_6077,2023-08-25,2023-10-24,16,19.37,7,1,2023-09-06,0,12.0,2023-08-01,2023-10-01,Regular User,2
user_6078,2023-03-11,2023-06-15,7,19.88,3,0,,1,,2023-03-01,2023-06-01,Churned,0
user_6079,2023-02-13,2023-07-07,10,21.0,6,1,2023-05-28,0,104.0,2023-02-01,2023-07-01,Regular User,1
user_6080,2023-07-19,2023-12-21,11,17.17,4,0,,0,,2023-07-01,2023-12-01,Regular User,2
user_6081,2023-06-01,2023-11-25,10,19.21,4,0,,0,,2023-06-01,2023-11-01,Regular User,0
user_6082,2023-03-27,2023-06-24,7,15.86,1,0,,1,,2023-03-01,2023-06-01,Churned,0
user_6083,2023-01-19,2023-06-03,12,18.44,2,0,,1,,2023-01-01,2023-06-01,Churned,2
user_6084,2023-04-11,2023-09-19,8,12.71,3,0,,1,,2023-04-01,2023-09-01,Churned,0
user_6085,2023-04-05,2023-06-02,6,6.2,5,0,,1,,2023-04-01,2023-06-01,Churned,0
user_6086,2023-09-11,2023-09-28,6,22.26,3,0,,1,,2023-09-01,2023-09-01,Churned,0
user_6087,2023-12-23,2024-03-26,13,15.97,7,1,2024-02-04,0,43.0,2023-12-01,2024-03-01,Regular User,3
user_6088,2023-01-30,2023-07-03,9,15.85,4,0,,1,,2023-01-01,2023-07-01,Churned,0
user_6089,2023-09-06,2023-09-21,6,19.49,4,1,2023-12-18,0,103.0,2023-09-01,2023-09-01,Regular User,1
user_6090,2023-02-02,2023-02-11,15,11.68,3,0,,1,,2023-02-01,2023-02-01,Churned,2
user_6091,2023-08-17,2023-11-28,5,14.47,5,0,,0,,2023-08-01,2023-11-01,Regular User,0
user_6092,2023-01-12,2023-03-28,14,12.08,8,0,,1,,2023-01-01,2023-03-01,Churned,3
user_6093,2023-04-28,2023-09-24,4,14.06,6,0,,1,,2023-04-01,2023-09-01,Inactive,0
user_6094,2023-12-16,2023-12-31,6,13.05,5,0,,0,,2023-12-01,2023-12-01,Regular User,0
user_6095,2023-06-04,2023-06-15,10,12.23,0,1,2023-09-27,0,115.0,2023-06-01,2023-06-01,Inactive,1
user_6096,2023-09-03,2023-11-16,17,16.94,8,1,2023-11-03,0,61.0,2023-09-01,2023-11-01,Regular User,2
user_6097,2023-11-28,2024-05-24,8,5.69,4,0,,0,,2023-11-01,2024-05-01,Regular User,0
user_6098,2023-09-04,2024-01-10,12,21.59,5,0,,0,,2023-09-01,2024-01-01,Regular User,2
user_6099,2023-01-29,2023-02-24,7,11.44,6,0,,1,,2023-01-01,2023-02-01,Churned,3
user_6100,2023-06-10,2023-06-21,13,17.43,3,0,,1,,2023-06-01,2023-06-01,Churned,2
user_6101,2023-08-23,2023-09-21,13,17.71,5,1,2023-11-11,0,80.0,2023-08-01,2023-09-01,Regular User,1
user_6102,2023-07-09,2023-07-17,15,13.51,6,1,2023-10-23,0,106.0,2023-07-01,2023-07-01,Regular User,1
user_6103,2023-04-27,2023-06-18,18,17.17,5,1,2023-05-10,0,13.0,2023-04-01,2023-06-01,Regular User,2
user_6104,2023-09-28,2023-11-20,11,9.59,3,1,2023-11-24,0,57.0,2023-09-01,2023-11-01,Regular User,1
user_6105,2023-09-15,2024-02-26,13,12.26,3,0,,0,,2023-09-01,2024-02-01,Regular User,2
